,index,image_link,group_id,entity_name,pytesseract_output,extracted_data,valid_data
837,40254,https://m.media-amazon.com/images/I/51LJmFBDM3S.jpg,927393,width,"56 mm / 2.2 in ———

 

100 mm / 3.9 in

a
an)
—
| oO
os
(co)
m
a
NQ
sj
Q

 
","[['56', ' mm /', ''], ['2.2', ' in —', 'mm / '], ['100', ' mm /', ''], ['3.9', ' in', 'mm / ']]","[['56', 'millimeter'], ['2.2', 'inch'], ['100', 'millimeter'], ['3.9', 'inch']]"
838,40255,https://m.media-amazon.com/images/I/51LJr50xZXL.jpg,442321,width,"60

50

40

30

20

 

36 inch

 

18 ey 18 inch
","[['60', '', ''], ['50', '', ''], ['40', '', ''], ['30', '', ''], ['20', '', ''], ['36', ' inch', ''], ['18', ' ey 1', ''], ['18', ' inch', '8 ey ']]","[['36', 'inch'], ['18', 'inch']]"
839,40256,https://m.media-amazon.com/images/I/51LJxBCY1wL.jpg,745387,width,"10cm/3.9in

 

16cm/6.3in

Ul6""8h/WIS'*7ZL

 

 

 

45cm/17.7in 40cm/15.7in
","[['10', 'cm/3.', ''], ['3.9', 'in', '10cm/'], ['16', 'cm/6.', ''], ['6.3', 'in', '16cm/'], ['6', '""8h/W', 'Ul'], ['8', 'h/WIS', 'Ul6""'], ['7', 'ZL', ""WIS'*""], ['45', 'cm/17', ''], ['17.7', 'in 40', '45cm/'], ['40', 'cm/15', '.7in '], ['15.7', 'in', '40cm/']]","[['10', 'centimeter'], ['3.9', 'inch'], ['16', 'centimeter'], ['6.3', 'inch'], ['45', 'centimeter'], ['17.7', 'inch'], ['40', 'centimeter'], ['15.7', 'inch']]"
840,40257,https://m.media-amazon.com/images/I/51LK00ISW8L.jpg,145452,depth,"HEIGHT
11.48”

 

WIDTH
4.9”

640z 2 1.9L

 

- FEATURES

S

=
LARGE
OPENING

for easy cleaning
+ adding ice

On

HANDLE

easy carry handle
f n-to-go

DOUBLE-WALL

bouble-wall insulated with
copper lining

&
@¢
CONDENSATION

condensation free

 
","[['11.48', '”', ''], ['4.9', '”', ''], ['640', 'z 2 1', ''], ['2', ' 1.9L', '640z '], ['1.9', 'L', '0z 2 ']]",[]
841,40258,https://m.media-amazon.com/images/I/51LK00ISW8L.jpg,145452,width,"HEIGHT
11.48”

 

WIDTH
4.9”

640z 2 1.9L

 

- FEATURES

S

=
LARGE
OPENING

for easy cleaning
+ adding ice

On

HANDLE

easy carry handle
f n-to-go

DOUBLE-WALL

bouble-wall insulated with
copper lining

&
@¢
CONDENSATION

condensation free

 
","[['11.48', '”', ''], ['4.9', '”', ''], ['640', 'z 2 1', ''], ['2', ' 1.9L', '640z '], ['1.9', 'L', '0z 2 ']]",[]
842,40259,https://m.media-amazon.com/images/I/51LK153ZRmL.jpg,810266,width,"Standard-Becher )
zum Gr6éfenvergleic

 
","[['6', 'éfenv', 'um Gr']]","[['6', 'metre']]"
843,40260,https://m.media-amazon.com/images/I/51LK153ZRmL.jpg,810266,depth,"Standard-Becher )
zum Gr6éfenvergleic

 
","[['6', 'éfenv', 'um Gr']]","[['6', 'metre']]"
844,40261,https://m.media-amazon.com/images/I/51LKHCk6irL.jpg,174276,height,"2inch/Scm

1 4inch
3.5¢m.

 
","[['2', 'inch/', ''], ['1', ' 4inc', ''], ['4', 'inch', '1 '], ['3.5', '¢m.', '']]","[['2', 'inch'], ['1', 'inch'], ['4', 'inch'], ['3.5', 'metre']]"
845,40262,https://m.media-amazon.com/images/I/51LKHCk6irL.jpg,174276,depth,"2inch/Scm

1 4inch
3.5¢m.

 
","[['2', 'inch/', ''], ['1', ' 4inc', ''], ['4', 'inch', '1 '], ['3.5', '¢m.', '']]","[['2', 'inch'], ['1', 'inch'], ['4', 'inch'], ['3.5', 'metre']]"
846,40263,https://m.media-amazon.com/images/I/51LKKVWcydL.jpg,816782,depth,"30”

 

 

 
","[['30', '”', '']]",[]
847,40264,https://m.media-amazon.com/images/I/51LKWQUZcFL.jpg,945489,depth,"N.W 71g

123MM

 

 

37MM
","[['71', 'g', 'N.W '], ['123', 'MM', ''], ['37', 'MM', '']]","[['123', 'millimeter'], ['37', 'millimeter']]"
848,40265,https://m.media-amazon.com/images/I/51LKWQUZcFL.jpg,945489,height,"N.W 71g

123MM

 

 

37MM
","[['71', 'g', 'N.W '], ['123', 'MM', ''], ['37', 'MM', '']]","[['123', 'millimeter'], ['37', 'millimeter']]"
849,40266,https://m.media-amazon.com/images/I/51LKicBJiwL.jpg,416664,wattage," 

woreL

 

44.5em

10cm,
","[['44.5', 'em', ''], ['10', 'cm.', '']]",[]
850,40267,https://m.media-amazon.com/images/I/51LKicBJiwL.jpg,416664,voltage," 

woreL

 

44.5em

10cm,
","[['44.5', 'em', ''], ['10', 'cm.', '']]",[]
851,40268,https://m.media-amazon.com/images/I/51LKicBJiwL.jpg,416664,item_weight," 

woreL

 

44.5em

10cm,
","[['44.5', 'em', ''], ['10', 'cm.', '']]",[]
852,40269,https://m.media-amazon.com/images/I/51LL0vNrooL.jpg,202651,width,"HTICH COVER SIZE

 
",[],[]
853,40270,https://m.media-amazon.com/images/I/51LL2J3UVEL.jpg,142748,width,"102 si”

 

 

81""

 

 

36”

 

 
","[['102', ' si”', ''], ['81', '""', ''], ['36', '”', '']]",[]
854,40271,https://m.media-amazon.com/images/I/51LL2PavkFL.jpg,748919,item_weight,"ORGANIC SLICED\S

BAMBOO

SHOOTS

EL 1 —
Rau Vy

 
","[['1', ' —', 'EL ']]",[]
855,40272,https://m.media-amazon.com/images/I/51LL3N02FyL.jpg,358831,depth," 
",[],[]
856,40273,https://m.media-amazon.com/images/I/51LL4hyfviL.jpg,630877,depth," 

WWW OPT
",[],[]
857,40274,https://m.media-amazon.com/images/I/51LLAW1HcpL.jpg,347320,width,"12inch

 

 

8inch
","[['12', 'inch', ''], ['8', 'inch', '']]","[['12', 'inch'], ['8', 'inch']]"
858,40275,https://m.media-amazon.com/images/I/51LLAW1HcpL.jpg,347320,depth,"12inch

 

 

8inch
","[['12', 'inch', ''], ['8', 'inch', '']]","[['12', 'inch'], ['8', 'inch']]"
859,40276,https://m.media-amazon.com/images/I/51LLAZV7VyL.jpg,693845,height," 
",[],[]
860,40277,https://m.media-amazon.com/images/I/51LLIBctz9L.jpg,483370,width,"Size of Teddy Bear Diush Toy

YOUulg/W9E 7

 

    

16.5cm/6.5inch
","[['9', 'E 7', 'ulg/W'], ['7', '', '/W9E '], ['16.5', 'cm/6.', ''], ['6.5', 'inch', '.5cm/']]","[['16.5', 'centimeter'], ['6.5', 'inch']]"
861,40278,https://m.media-amazon.com/images/I/51LLIBctz9L.jpg,483370,height,"Size of Teddy Bear Diush Toy

YOUulg/W9E 7

 

    

16.5cm/6.5inch
","[['9', 'E 7', 'ulg/W'], ['7', '', '/W9E '], ['16.5', 'cm/6.', ''], ['6.5', 'inch', '.5cm/']]","[['16.5', 'centimeter'], ['6.5', 'inch']]"
862,40279,https://m.media-amazon.com/images/I/51LLIBctz9L.jpg,483370,depth,"Size of Teddy Bear Diush Toy

YOUulg/W9E 7

 

    

16.5cm/6.5inch
","[['9', 'E 7', 'ulg/W'], ['7', '', '/W9E '], ['16.5', 'cm/6.', ''], ['6.5', 'inch', '.5cm/']]","[['16.5', 'centimeter'], ['6.5', 'inch']]"
863,40280,https://m.media-amazon.com/images/I/51LLJWVnarS.jpg,927393,depth,"[Brand Series]
[ HIGH QuaLity ]
[ Compact Size ]

[ muTI-PURPOSE ]

TAIJI Titanium Keychain Weight
Non-toxic, Non-allergenic

22 Xt

Bottle Opener, Car Key Chain
a

Gr5 titanium alloy

 

D RING
304 stainless steel
(SIZE: S/L IS OPTIONAL)

“ 0.60z eo
","[['22', ' Xt', ''], ['5', ' tita', 'Gr'], ['304', ' stai', ''], ['0.60', 'z eo', '“ ']]",[]
864,40281,https://m.media-amazon.com/images/I/51LLLH6NQeL.jpg,126471,depth,"Hoogte:

~200cm
~ 79 inch

Breedte:

~ 160cm
~ 63 inch
","[['200', 'cm', '~'], ['79', ' inch', '~ '], ['160', 'cm', '~ '], ['63', ' inch', '~ ']]","[['200', 'centimeter'], ['79', 'inch'], ['160', 'centimeter'], ['63', 'inch']]"
865,40282,https://m.media-amazon.com/images/I/51LLgbkA8QL.jpg,886344,height,"Winch Plate

 
",[],[]
866,40283,https://m.media-amazon.com/images/I/51LLgbkA8QL.jpg,886344,width,"Winch Plate

 
",[],[]
867,40284,https://m.media-amazon.com/images/I/51LLgbkA8QL.jpg,886344,depth,"Winch Plate

 
",[],[]
868,40285,https://m.media-amazon.com/images/I/51LM8vLYkGL.jpg,276700,wattage," 
",[],[]
869,40286,https://m.media-amazon.com/images/I/51LM8vLYkGL.jpg,276700,voltage," 
",[],[]
870,40287,https://m.media-amazon.com/images/I/51LM8vVmfFL.jpg,434825,width,"= Para
-y Paquetes

4cm
11/2 in

50cm
20 in

 

#7

36cm
14.5 in

*El objeto mostrado es una referencia de tamario.
","[['4', 'cm', ''], ['11', '/2 in', ''], ['2', ' in', '11/'], ['50', 'cm', ''], ['20', ' in', ''], ['7', '', '#'], ['36', 'cm', ''], ['14.5', ' in', '']]","[['4', 'centimeter'], ['11', 'inch'], ['2', 'inch'], ['50', 'centimeter'], ['20', 'inch'], ['36', 'centimeter'], ['14.5', 'inch']]"
871,40288,https://m.media-amazon.com/images/I/51LMBlei5pL.jpg,801829,width,"16.1linch

35inch

18.9inch

 

 

 

17.3inch 2
","[['16.1', 'linch', ''], ['35', 'inch', ''], ['18.9', 'inch', ''], ['17.3', 'inch ', ''], ['2', '', 'inch ']]","[['16.1', 'inch'], ['35', 'inch'], ['18.9', 'inch'], ['17.3', 'inch'], ['2', 'inch']]"
872,40289,https://m.media-amazon.com/images/I/51LMElHgQnL.jpg,483370,height," 
",[],[]
873,40290,https://m.media-amazon.com/images/I/51LMElHgQnL.jpg,483370,depth," 
",[],[]
874,40291,https://m.media-amazon.com/images/I/51LMElHgQnL.jpg,483370,width," 
",[],[]
875,40292,https://m.media-amazon.com/images/I/51LMSO-QXTL.jpg,544448,width,"     
 

\

Full length:135cm

 

 

 
","[['135', 'cm', 'ngth:']]","[['135', 'centimeter']]"
876,40293,https://m.media-amazon.com/images/I/51LMfdHC13L.jpg,366962,depth,"Cartulina Blanca
Papier Cartonné Blanc
Weisser Bastelkarton
Cartoncino Bianco
White Card

EL
AU) Way

210x297mm

X% (ip cob

 
","[['210', 'x297m', ''], ['297', 'mm', '210x']]","[['210', 'metre'], ['297', 'millimeter']]"
877,40294,https://m.media-amazon.com/images/I/51LMjTwg7oL.jpg,997176,height," 
",[],[]
878,40295,https://m.media-amazon.com/images/I/51LMlxUxG3L.jpg,172842,depth,"Breathe
hevcpar

ty

Cut-To-Fit
1Pack

Replacememt Carbon
Activéited Pre-Fitter
16""x 48""

‘UPC: 739342810021

 
","[['1', 'Pack', ''], ['16', '""x 48', ''], ['48', '""', '16""x '], ['739342810021', '', 'UPC: ']]",[]
879,40296,https://m.media-amazon.com/images/I/51LMlxUxG3L.jpg,172842,width,"Breathe
hevcpar

ty

Cut-To-Fit
1Pack

Replacememt Carbon
Activéited Pre-Fitter
16""x 48""

‘UPC: 739342810021

 
","[['1', 'Pack', ''], ['16', '""x 48', ''], ['48', '""', '16""x '], ['739342810021', '', 'UPC: ']]",[]
880,40297,https://m.media-amazon.com/images/I/51LMoL3ow+L.jpg,877667,depth,"Ceramic fountain
low voltage pump

 

 

 

5.9 inch W

H Your ¢°9
","[['5.9', ' inch', ''], ['9', '', 'ur ¢°']]","[['5.9', 'inch']]"
881,40298,https://m.media-amazon.com/images/I/51LMpwpufBL.jpg,529489,item_weight,"All-steel anti-rust handle

38mm diameter steel handle

Bearing 200kg weight

 
","[['38', 'mm di', ''], ['200', 'kg we', 'ring ']]","[['200', 'kilogram']]"
882,40299,https://m.media-amazon.com/images/I/51LMpwpufBL.jpg,529489,maximum_weight_recommendation,"All-steel anti-rust handle

38mm diameter steel handle

Bearing 200kg weight

 
","[['38', 'mm di', ''], ['200', 'kg we', 'ring ']]","[['200', 'kilogram']]"
883,40300,https://m.media-amazon.com/images/I/51LN18iETaL.jpg,681445,depth," 

2.75 in
","[['2.75', ' in', '']]","[['2.75', 'inch']]"
884,40301,https://m.media-amazon.com/images/I/51LN18iETaL.jpg,681445,width," 

2.75 in
","[['2.75', ' in', '']]","[['2.75', 'inch']]"
885,40302,https://m.media-amazon.com/images/I/51LNC-PtX0L.jpg,311997,width,"34cm

><

167. cm

34cm

34cm

 

  

 

 

i cm
72cm
","[['34', 'cm', ''], ['167.', ' cm', ''], ['34', 'cm', ''], ['34', 'cm', ''], ['72', 'cm', '']]","[['34', 'centimeter'], ['167.', 'centimeter'], ['34', 'centimeter'], ['34', 'centimeter'], ['72', 'centimeter']]"
886,40303,https://m.media-amazon.com/images/I/51LNG9xti0L.jpg,477578,height,"—— 37.5mm—

a a ee

 

44.8mm 70mm :

 

 

 

 
","[['37.5', 'mm—', '—— '], ['44.8', 'mm 70', ''], ['70', 'mm :', '.8mm ']]","[['37.5', 'millimeter'], ['44.8', 'metre'], ['70', 'millimeter']]"
887,40304,https://m.media-amazon.com/images/I/51LNIMjnreL.jpg,916768,height,"LARGE CAPACITY §P]-')V 18

 

 

 

23cm
a, peut
BPA-FREE MICROWAVE DISHWAHSER FOOD SAFETY

SAFE TRAY SAFE TRAY MATERIAL
","[['18', '', ""-')V ""], ['23', 'cm', '']]","[['23', 'centimeter']]"
888,40305,https://m.media-amazon.com/images/I/51LNJJGJt1L.jpg,827377,height,"Can turn
left and right 90°

90°

=

     
  

Surge
Protector
Indicator

USB ports

5.20 Inch

AC
outles

 

 

 

 

1.90 Inch
","[['90', '°', 'ight '], ['90', '°', ''], ['5.20', ' Inch', ''], ['1.90', ' Inch', '']]","[['5.20', 'inch'], ['1.90', 'inch']]"
889,40306,https://m.media-amazon.com/images/I/51LNTkxuA3L.jpg,130202,depth,"18.5cm
(7.3in)

 

WOMEN

13cm
(5.1in)
","[['18.5', 'cm', ''], ['7.3', 'in)', '('], ['13', 'cm', ''], ['5.1', 'in)', '(']]","[['18.5', 'centimeter'], ['7.3', 'inch'], ['13', 'centimeter'], ['5.1', 'inch']]"
890,40307,https://m.media-amazon.com/images/I/51LNTkxuA3L.jpg,130202,width,"18.5cm
(7.3in)

 

WOMEN

13cm
(5.1in)
","[['18.5', 'cm', ''], ['7.3', 'in)', '('], ['13', 'cm', ''], ['5.1', 'in)', '(']]","[['18.5', 'centimeter'], ['7.3', 'inch'], ['13', 'centimeter'], ['5.1', 'inch']]"
891,40308,https://m.media-amazon.com/images/I/51LNdRx6maL.jpg,311997,height,"65cm

 
","[['65', 'cm', '']]","[['65', 'centimeter']]"
892,40309,https://m.media-amazon.com/images/I/51LNpxOwzSL.jpg,970563,width,"15MM

 

39MM
","[['15', 'MM', ''], ['39', 'MM', '']]","[['15', 'millimeter'], ['39', 'millimeter']]"
893,40310,https://m.media-amazon.com/images/I/51LNrKT6U+L.jpg,524117,height," 
",[],[]
894,40311,https://m.media-amazon.com/images/I/51LNubYFL0L.jpg,558806,depth,"4PCS

150mm/5.9 in

Ul 6'G/WWUQDET

 

1.3mm/0.05 in
","[['4', 'PCS', ''], ['150', 'mm/5.', ''], ['5.9', ' in', '50mm/'], ['6', ""'G/WW"", 'Ul '], ['1.3', 'mm/0.', ''], ['0.05', ' in', '.3mm/']]","[['150', 'metre'], ['5.9', 'inch'], ['1.3', 'metre'], ['0.05', 'inch']]"
895,40312,https://m.media-amazon.com/images/I/51LO--ciekL.jpg,219199,height," 

Fico ainch
",[],[]
896,40313,https://m.media-amazon.com/images/I/51LO--ciekL.jpg,219199,width," 

Fico ainch
",[],[]
897,40314,https://m.media-amazon.com/images/I/51LO3QLZgWL.jpg,418636,item_weight," 
",[],[]
898,40315,https://m.media-amazon.com/images/I/51LO3ecsOjL.jpg,916768,height,"   

.60°2Z/WiwW OSL
","[['60', '°2Z/W', '.'], ['2', 'Z/Wiw', '.60°']]",[]
899,40316,https://m.media-amazon.com/images/I/51LO3ecsOjL.jpg,916768,depth,"   

.60°2Z/WiwW OSL
","[['60', '°2Z/W', '.'], ['2', 'Z/Wiw', '.60°']]",[]
900,40317,https://m.media-amazon.com/images/I/51LO8nL0LbL.jpg,268003,maximum_weight_recommendation," 

Safety Guarantee
CE certification

   
 

 

High Quality PP Deck
‘Max Weight 180Ibs.

inch Aluminum Truck

 

ABEC-7 Bearings

High Speed, Silence, Long Life Flashing PU Wheel

Wear-resistance & Smooth
","[['180', 'Ibs.', 'ight '], ['7', ' Bear', 'ABEC-']]","[['180', 'microgram']]"
901,40318,https://m.media-amazon.com/images/I/51LOLeDcgTL.jpg,550595,height,"Product Size

4.4cm/1.73in

UIL 9"" L/WI9""7

 

3.2cm/1.26in
","[['4.4', 'cm/1.', ''], ['1.73', 'in', '.4cm/'], ['9', '"" L/W', 'UIL '], ['9', '""7', ' L/WI'], ['7', '', '/WI9""'], ['3.2', 'cm/1.', ''], ['1.26', 'in', '.2cm/']]","[['4.4', 'centimeter'], ['1.73', 'inch'], ['3.2', 'centimeter'], ['1.26', 'inch']]"
902,40319,https://m.media-amazon.com/images/I/51LOUrfL4OL.jpg,453674,width,"Product Size

» 20cm/7.8in Diameter

<m — 3l1cm/12.2in —————>

   

Xe Rei

eee
Height: 11cm/4.33in |

<— 16cm/6.3in —~>

Note: This is manual measurement data, for reference only, please refer to the actual product.
","[['20', 'cm/7.', '» '], ['7.8', 'in Di', '20cm/'], ['3', 'l1cm/', '<m — '], ['1', 'cm/12', ' — 3l'], ['12.2', 'in ——', 'l1cm/'], ['11', 'cm/4.', 'ght: '], ['4.33', 'in |', '11cm/'], ['16', 'cm/6.', '<— '], ['6.3', 'in —~', '16cm/']]","[['20', 'centimeter'], ['7.8', 'inch'], ['3', 'centimeter'], ['1', 'centimeter'], ['12.2', 'inch'], ['11', 'centimeter'], ['4.33', 'inch'], ['16', 'centimeter'], ['6.3', 'inch']]"
903,40320,https://m.media-amazon.com/images/I/51LOWxOHsKS.jpg,267482,item_weight,"eax

NATURALLY MOISTURIZING BATH BAR

YARDLEY.

Sale SO I

Bestia

 

2X1206/ 4.25 07
TOTAL NET WT. 2406/ 8.5 07,
","[['2', 'X1206', ''], ['1206', '/ 4.2', '2X'], ['4.25', ' 07', '206/ '], ['07', '', '4.25 '], ['2406', '/ 8.5', ' WT. '], ['8.5', ' 07.', '406/ '], ['07.', '', ' 8.5 ']]","[['2406', 'ton']]"
904,40321,https://m.media-amazon.com/images/I/51LOchZuVfL.jpg,991868,width,"600mm 34mm

WLWOSS

 

20mm E
600mm 420mm

 

Du wirst erhalten:

Spiegel -:----:---- A
Steckemere ea x1
Handbuch --------- A

 
","[['600', 'mm 34', ''], ['34', 'mm', '00mm '], ['20', 'mm E', ''], ['600', 'mm 42', ''], ['420', 'mm', '00mm '], ['1', '', ' ea x']]","[['600', 'metre'], ['34', 'millimeter'], ['20', 'metre'], ['600', 'metre'], ['420', 'millimeter']]"
905,40322,https://m.media-amazon.com/images/I/51LOiGVqenL.jpg,140266,width,"EUREK/ALE a Soffitto
C-

Illumina il tuo mondo

 

85mm

MIN

1 1 Controsoffitto
1 1
——
100mm!

 

 

60mm

Unita di misura: mm
","[['85', 'mm', ''], ['1', ' 1 Co', ''], ['1', ' Cont', '1 '], ['1', ' 1', ''], ['1', '', '1 '], ['100', 'mm!', ''], ['60', 'mm', '']]","[['85', 'millimeter'], ['100', 'millimeter'], ['60', 'millimeter']]"
906,40323,https://m.media-amazon.com/images/I/51LOiGVqenL.jpg,140266,height,"EUREK/ALE a Soffitto
C-

Illumina il tuo mondo

 

85mm

MIN

1 1 Controsoffitto
1 1
——
100mm!

 

 

60mm

Unita di misura: mm
","[['85', 'mm', ''], ['1', ' 1 Co', ''], ['1', ' Cont', '1 '], ['1', ' 1', ''], ['1', '', '1 '], ['100', 'mm!', ''], ['60', 'mm', '']]","[['85', 'millimeter'], ['100', 'millimeter'], ['60', 'millimeter']]"
907,40324,https://m.media-amazon.com/images/I/51LOyTehi+L.jpg,464488,depth,"6 inch

11 inch

2.75 inch

 

— 2 inch—
","[['6', ' inch', ''], ['11', ' inch', ''], ['2.75', ' inch', ''], ['2', ' inch', '— ']]","[['6', 'inch'], ['11', 'inch'], ['2.75', 'inch'], ['2', 'inch']]"
908,40325,https://m.media-amazon.com/images/I/51LOyTehi+L.jpg,464488,height,"6 inch

11 inch

2.75 inch

 

— 2 inch—
","[['6', ' inch', ''], ['11', ' inch', ''], ['2.75', ' inch', ''], ['2', ' inch', '— ']]","[['6', 'inch'], ['11', 'inch'], ['2.75', 'inch'], ['2', 'inch']]"
909,40326,https://m.media-amazon.com/images/I/51LP0Nb+T0L.jpg,464488,depth,"can hold

35 pounds

of weight
before cremation.

L”
","[['35', ' poun', '']]",[]
910,40327,https://m.media-amazon.com/images/I/51LP0Nb+T0L.jpg,464488,height,"can hold

35 pounds

of weight
before cremation.

L”
","[['35', ' poun', '']]",[]
911,40328,https://m.media-amazon.com/images/I/51LP6uU4MhL.jpg,752266,depth,"max. 450cm

   

@ 28,5cm

@ 24cm
","[['450', 'cm', 'max. '], ['28.5', 'cm', '@ '], ['24', 'cm', '@ ']]","[['450', 'centimeter'], ['28.5', 'centimeter'], ['24', 'centimeter']]"
912,40329,https://m.media-amazon.com/images/I/51LPNbCfEXL.jpg,478357,depth," 
",[],[]
913,40330,https://m.media-amazon.com/images/I/51LPNbCfEXL.jpg,478357,height," 
",[],[]
914,40331,https://m.media-amazon.com/images/I/51LPRd837aL.jpg,752266,depth,"KLAS SERISI

16 cm

42 cm Aplik

  

     

90 cm 60 cm 42cm
Direk Aydinlatma Set Ustii Set Ustii
","[['16', ' cm', ''], ['42', ' cm A', ''], ['90', ' cm 6', ''], ['60', ' cm 4', '0 cm '], ['42', 'cm', '0 cm ']]","[['16', 'centimeter'], ['42', 'centimeter'], ['90', 'centimeter'], ['60', 'centimeter'], ['42', 'centimeter']]"
915,40332,https://m.media-amazon.com/images/I/51LPbl0Vt1S.jpg,459271,maximum_weight_recommendation,"OT LULL

TE Ea Loe
eae Racy

 
",[],[]
916,40333,https://m.media-amazon.com/images/I/51LPid0H1jL.jpg,208023,height,"[/--——21 5—___—_ [/--——21 5'—_—__

 

Display pictures 16”x16” with mat, or pictures 20”x20” without mat

wy

   
","[['21', ' 5—__', '/--——'], ['5', '—___—', '——21 '], ['21', "" 5'—_"", '/--——'], ['5', ""'—_—_"", '——21 '], ['16', '”x16”', 'ures '], ['16', '” wit', ' 16”x'], ['20', '”x20”', 'ures '], ['20', '” wit', ' 20”x']]",[]
917,40334,https://m.media-amazon.com/images/I/51LPid0H1jL.jpg,208023,width,"[/--——21 5—___—_ [/--——21 5'—_—__

 

Display pictures 16”x16” with mat, or pictures 20”x20” without mat

wy

   
","[['21', ' 5—__', '/--——'], ['5', '—___—', '——21 '], ['21', "" 5'—_"", '/--——'], ['5', ""'—_—_"", '——21 '], ['16', '”x16”', 'ures '], ['16', '” wit', ' 16”x'], ['20', '”x20”', 'ures '], ['20', '” wit', ' 20”x']]",[]
918,40335,https://m.media-amazon.com/images/I/51LPjpZHnRL.jpg,858439,height," 

Coy mela

 

 
",[],[]
919,40336,https://m.media-amazon.com/images/I/51LPuci+cuL.jpg,969033,width,"13.36in/34cm

 

5.11in /13cm

 
","[['13.36', 'in/34', ''], ['34', 'cm', '36in/'], ['5.11', 'in /1', ''], ['13', 'cm', '1in /']]","[['13.36', 'inch'], ['34', 'centimeter'], ['5.11', 'inch'], ['13', 'centimeter']]"
920,40337,https://m.media-amazon.com/images/I/51LPuci+cuL.jpg,969033,depth,"13.36in/34cm

 

5.11in /13cm

 
","[['13.36', 'in/34', ''], ['34', 'cm', '36in/'], ['5.11', 'in /1', ''], ['13', 'cm', '1in /']]","[['13.36', 'inch'], ['34', 'centimeter'], ['5.11', 'inch'], ['13', 'centimeter']]"
921,40338,https://m.media-amazon.com/images/I/51LPuci+cuL.jpg,969033,height,"13.36in/34cm

 

5.11in /13cm

 
","[['13.36', 'in/34', ''], ['34', 'cm', '36in/'], ['5.11', 'in /1', ''], ['13', 'cm', '1in /']]","[['13.36', 'inch'], ['34', 'centimeter'], ['5.11', 'inch'], ['13', 'centimeter']]"
922,40339,https://m.media-amazon.com/images/I/51LQ-rQUJjL.jpg,558832,depth,"Grdke
300x400mm

Material
Pe, Pa

Farbe
Transparent
","[['300', 'x400m', ''], ['400', 'mm', '300x']]","[['300', 'metre'], ['400', 'millimeter']]"
923,40340,https://m.media-amazon.com/images/I/51LQ0QAyDaL.jpg,916768,depth,"4 150mm '

 
","[['4', ' 150m', ''], ['150', ""mm '"", '4 ']]","[['4', 'metre'], ['150', 'millimeter']]"
924,40341,https://m.media-amazon.com/images/I/51LQ0QAyDaL.jpg,916768,height,"4 150mm '

 
","[['4', ' 150m', ''], ['150', ""mm '"", '4 ']]","[['4', 'metre'], ['150', 'millimeter']]"
925,40342,https://m.media-amazon.com/images/I/51LQEHox69L.jpg,932012,height," 

Size
7.5'Wx6'L

Color
Gray

Mounting Type
Inside Mount
","[['7.5', ""'Wx6'"", ''], ['6', ""'L"", "".5'Wx""]]",[]
926,40343,https://m.media-amazon.com/images/I/51LQHQ2FVsL.jpg,913156,height," 
",[],[]
927,40344,https://m.media-amazon.com/images/I/51LQIhWBR+L.jpg,351134,height,"& Chaine lumineuse LED incluse.

|

ws
WL
% 42 cm

| | San
","[['42', ' cm', '% ']]","[['42', 'centimeter']]"
928,40345,https://m.media-amazon.com/images/I/51LQPpgANiL.jpg,752266,width,"Commodity Parameters

 

 

48CM/18.9in
","[['48', 'CM/18', ''], ['18.9', 'in', '48CM/']]","[['48', 'centimeter'], ['18.9', 'inch']]"
929,40346,https://m.media-amazon.com/images/I/51LQPpgANiL.jpg,752266,depth,"Commodity Parameters

 

 

48CM/18.9in
","[['48', 'CM/18', ''], ['18.9', 'in', '48CM/']]","[['48', 'centimeter'], ['18.9', 'inch']]"
930,40347,https://m.media-amazon.com/images/I/51LQSwjjGhL.jpg,276688,height,"FOLDABLE AND EASY TO CARRY

 
",[],[]
